academic_plan_id;academic_subplan;academic_plan_requirement_group;academic_plan_requirement_desc;min_units_per_req;course_id;course_abr;course_descrip
11AGEDBS;11AGEDAGB;010429;Communication;0;019869;COM;Public Speaking
11AGEDBS;11AGEDAGB;010430;Sciences;0;000447;BIO;Intro Bio Ecol/Div
11AGEDBS;11AGEDAGB;010430;Sciences;0;000449;BIO;Intro Bio Cell/Mol
11AGEDBS;11AGEDAGB;010430;Sciences;0;003237;CH;Chem Molecular Sci
11AGEDBS;11AGEDAGB;010430;Sciences;0;003266;CH;Gen Chem Lab
11AGEDBS;11AGEDAGB;026019;Agricultural Education;0;000256;AEE;Intro to CTE
11AGEDBS;11AGEDAGB;026019;Agricultural Education;0;000259;AEE;Intro Teach Agric
11AGEDBS;11AGEDAGB;026019;Agricultural Education;0;000260;AEE;Comp Appl Tech AG
11AGEDBS;11AGEDAGB;026019;Agricultural Education;0;000262;AEE;Adm Sup Studnt Org
11AGEDBS;11AGEDAGB;026019;Agricultural Education;0;000265;AEE;Exper Learn in Agr
11AGEDBS;11AGEDAGB;026019;Agricultural Education;0;031081;AEE;Teach Div Lrn in AED
11AGEDBS;11AGEDAGB;026019;Agricultural Education;0;000269;AEE;Sum Progs Agri ED
11AGEDBS;11AGEDAGB;026019;Agricultural Education;0;000272;AEE;Plan Agri ED Prog
11AGEDBS;11AGEDAGB;026019;Agricultural Education;0;007140;AEE;Methods Teach Agri
11AGEDBS;11AGEDAGB;026019;Agricultural Education;0;000274;AEE;Student Teach Agri
11AGEDBS;11AGEDAGB;026019;Agricultural Education;0;032262;AEE;Seminar in Agri Education
11AGEDBS;11AGEDAGB;010432;Teaching Content Courses;0;;;AES 201 or TDE 110
11AGEDBS;11AGEDAGB;010432;Teaching Content Courses;0;;;Plant Science Elective
11AGEDBS;11AGEDAGB;010432;Teaching Content Courses;0;000512;ANS;Introduction to Animal Science
11AGEDBS;11AGEDAGB;010432;Teaching Content Courses;0;031064;ANS;Intro to Animal Science Lab
11AGEDBS;11AGEDAGB;010432;Teaching Content Courses;0;;;SSC 200 and 201
11AGEDBS;11AGEDAGB;010433;Professional Education;0;018506;EDP;Educational Psych
11AGEDBS;11AGEDAGB;010433;Professional Education;0;007094;ELP;School and Society
11AGEDBS;11AGEDAGB;010433;Professional Education;0;031514;ED;Classroom Assessment
11AGEDBS;11AGEDAGB;010433;Professional Education;0;031515;ED;Class Assessment Learning Lab
11AGEDBS;11AGEDAGB;010434;Concentration Electives;0;;;ARE 215 or BUS 225
11AGEDBS;11AGEDAGB;010434;Concentration Electives;0;;;ARE 303 or ARE 304
11AGEDBS;11AGEDAGB;010434;Concentration Electives;0;;;ARE 306 or ARE 309
11AGEDBS;11AGEDAGB;010434;Concentration Electives;0;;;ARE 311 or ARE 312
11AGEDBS;11AGEDAGB;010434;Concentration Electives;0;;;ARE 321 or ARE 332
11AGEDBS;11AGEDAGB;010434;Concentration Electives;0;;;ARE *** or BUS *** or EC ***
11AGEDBS;11AGEDAGB;010434;Concentration Electives;0;005667;EC;Fund of Econ
11AGEDBS;11AGEDAGB;029904;General Education Program (GEP) Courses;0;008359;ENG;Acad Writing Rsch
11AGEDBS;11AGEDAGB;029904;General Education Program (GEP) Courses;0;;;Humanities Elective
11AGEDBS;11AGEDAGB;029904;General Education Program (GEP) Courses;0;011459;HI;The World Since 1750
11AGEDBS;11AGEDAGB;029904;General Education Program (GEP) Courses;0;013594;MA;Calculus I
11AGEDBS;11AGEDAGB;029904;General Education Program (GEP) Courses;0;013653;MA;Calculus II
11AGEDBS;11AGEDAGB;029904;General Education Program (GEP) Courses;0;025006;GEP;GEP Fitness and Wellness
11AGEDBS;11AGEDAGB;029904;General Education Program (GEP) Courses;0;025009;GEP;GEP Health & Exercise Studies
11AGEDBS;11AGEDAGB;029904;General Education Program (GEP) Courses;0;032346;E;Engineering in the 21st Centur
11AGEDBS;11AGEDAGB;029904;General Education Program (GEP) Courses;0;032442;BIO;Science of Dinosaurs
11AGEDBS;11AGEDAGB;029904;General Education Program (GEP) Courses;0;002238;BIO;Bio Modern World
11AGEDBS;11AGEDAGB;029904;General Education Program (GEP) Courses;0;011459;HI;The World Since 1750
11AGEDBS;11AGEDAGB;029904;General Education Program (GEP) Courses;0;010078;FLS;HI School Spanish
11AGEDBS;11AGEDAGB;027346;Free Electives;0;004339;CSC;Intro Comp - Java
11AGEDBS;11AGEDAGR;010601;Orientation;0;;;Orientation Courses
11AGEDBS;11AGEDAGR;010602;Writing and Speaking;0;019869;COM;Public Speaking
11AGEDBS;11AGEDAGR;010603;Sciences;0;000447;BIO;Intro Bio Ecol/Div
11AGEDBS;11AGEDAGR;010603;Sciences;0;000449;BIO;Intro Bio Cell/Mol
11AGEDBS;11AGEDAGR;010603;Sciences;0;003237;CH;Chem Molecular Sci
11AGEDBS;11AGEDAGR;010603;Sciences;0;003266;CH;Gen Chem Lab
11AGEDBS;11AGEDAGR;026020;Agricultural Education;0;000256;AEE;Intro to CTE
11AGEDBS;11AGEDAGR;026020;Agricultural Education;0;000259;AEE;Intro Teach Agric
11AGEDBS;11AGEDAGR;026020;Agricultural Education;0;000260;AEE;Comp Appl Tech AG
11AGEDBS;11AGEDAGR;026020;Agricultural Education;0;000262;AEE;Adm Sup Studnt Org
11AGEDBS;11AGEDAGR;026020;Agricultural Education;0;000265;AEE;Exper Learn in Agr
11AGEDBS;11AGEDAGR;026020;Agricultural Education;0;031081;AEE;Teach Div Lrn in AED
11AGEDBS;11AGEDAGR;026020;Agricultural Education;0;000269;AEE;Sum Progs Agri ED
11AGEDBS;11AGEDAGR;026020;Agricultural Education;0;000272;AEE;Plan Agri ED Prog
11AGEDBS;11AGEDAGR;026020;Agricultural Education;0;007140;AEE;Methods Teach Agri
11AGEDBS;11AGEDAGR;026020;Agricultural Education;0;000274;AEE;Student Teach Agri
11AGEDBS;11AGEDAGR;026020;Agricultural Education;0;032262;AEE;Seminar in Agri Education
11AGEDBS;11AGEDAGR;010605;Other Professional Education;0;018506;EDP;Educational Psych
11AGEDBS;11AGEDAGR;010605;Other Professional Education;0;007094;ELP;School and Society
11AGEDBS;11AGEDAGR;010605;Other Professional Education;0;031514;ED;Classroom Assessment
11AGEDBS;11AGEDAGR;010605;Other Professional Education;0;031515;ED;Class Assessment Learning Lab
11AGEDBS;11AGEDAGR;028698;Teaching Content Courses;0;;;AES 201 or TDE 110
11AGEDBS;11AGEDAGR;028698;Teaching Content Courses;0;000512;ANS;Introduction to Animal Science
11AGEDBS;11AGEDAGR;028698;Teaching Content Courses;0;031064;ANS;Intro to Animal Science Lab
11AGEDBS;11AGEDAGR;028698;Teaching Content Courses;0;020087;SSC;Soil Science
11AGEDBS;11AGEDAGR;028698;Teaching Content Courses;0;031459;SSC;Soil Science Laboratory
11AGEDBS;11AGEDAGR;028698;Teaching Content Courses;0;005667;EC;Fund of Econ
11AGEDBS;11AGEDAGR;028699;Agronomy Concentration;0;004112;CS;Crop Science
11AGEDBS;11AGEDAGR;028699;Agronomy Concentration;0;004115;CS;Intro Agroecology
11AGEDBS;11AGEDAGR;028699;Agronomy Concentration;0;004130;CS;Crop Ecology
11AGEDBS;11AGEDAGR;028699;Agronomy Concentration;0;020091;SSC;Soil Fert
11AGEDBS;11AGEDAGR;028699;Agronomy Concentration;0;020092;SSC;Soil & Plant Nutrient Analysis
11AGEDBS;11AGEDAGR;028699;Agronomy Concentration;0;;;PB 321 or PB 421
11AGEDBS;11AGEDAGR;028700;Concentration Electives;0;;;Agronomy Elective
11AGEDBS;11AGEDAGR;028700;Concentration Electives;0;;;Agriculture Elective
11AGEDBS;11AGEDAGR;029905;General Education Program (GEP) Courses;0;008359;ENG;Acad Writing Rsch
11AGEDBS;11AGEDAGR;029905;General Education Program (GEP) Courses;0;;;Humanities Elective
11AGEDBS;11AGEDAGR;029905;General Education Program (GEP) Courses;0;011459;HI;The World Since 1750
11AGEDBS;11AGEDAGR;029905;General Education Program (GEP) Courses;0;013594;MA;Calculus I
11AGEDBS;11AGEDAGR;029905;General Education Program (GEP) Courses;0;013653;MA;Calculus II
11AGEDBS;11AGEDAGR;029905;General Education Program (GEP) Courses;0;025006;GEP;GEP Fitness and Wellness
11AGEDBS;11AGEDAGR;029905;General Education Program (GEP) Courses;0;025009;GEP;GEP Health & Exercise Studies
11AGEDBS;11AGEDAGR;029905;General Education Program (GEP) Courses;0;032346;E;Engineering in the 21st Centur
11AGEDBS;11AGEDAGR;029905;General Education Program (GEP) Courses;0;002238;BIO;Bio Modern World
11AGEDBS;11AGEDAGR;029905;General Education Program (GEP) Courses;0;011459;HI;The World Since 1750
11AGEDBS;11AGEDAGR;029905;General Education Program (GEP) Courses;0;010078;FLS;HI School Spanish
11AGEDBS;11AGEDAGR;028702;Free Electives;0;004339;CSC;Intro Comp - Java
11AGEDBS;11AGEDAGR;028702;Free Electives;0;005161;E;Computing Environ
11AGEDBS;11AGEDANS;010223;Orientation;0;;;Orientation Courses
11AGEDBS;11AGEDANS;010224;Writing and Speaking;0;019869;COM;Public Speaking
11AGEDBS;11AGEDANS;010225;Sciences;0;000447;BIO;Intro Bio Ecol/Div
11AGEDBS;11AGEDANS;010225;Sciences;0;000449;BIO;Intro Bio Cell/Mol
11AGEDBS;11AGEDANS;010225;Sciences;0;003237;CH;Chem Molecular Sci
11AGEDBS;11AGEDANS;010225;Sciences;0;003266;CH;Gen Chem Lab
11AGEDBS;11AGEDANS;026021;Agricultural Education;0;000256;AEE;Intro to CTE
11AGEDBS;11AGEDANS;026021;Agricultural Education;0;000259;AEE;Intro Teach Agric
11AGEDBS;11AGEDANS;026021;Agricultural Education;0;000260;AEE;Comp Appl Tech AG
11AGEDBS;11AGEDANS;026021;Agricultural Education;0;000262;AEE;Adm Sup Studnt Org
11AGEDBS;11AGEDANS;026021;Agricultural Education;0;000265;AEE;Exper Learn in Agr
11AGEDBS;11AGEDANS;026021;Agricultural Education;0;031081;AEE;Teach Div Lrn in AED
11AGEDBS;11AGEDANS;026021;Agricultural Education;0;000269;AEE;Sum Progs Agri ED
11AGEDBS;11AGEDANS;026021;Agricultural Education;0;000272;AEE;Plan Agri ED Prog
11AGEDBS;11AGEDANS;026021;Agricultural Education;0;007140;AEE;Methods Teach Agri
11AGEDBS;11AGEDANS;026021;Agricultural Education;0;000274;AEE;Student Teach Agri
11AGEDBS;11AGEDANS;026021;Agricultural Education;0;032262;AEE;Seminar in Agri Education
11AGEDBS;11AGEDANS;010227;Other Professional Education;0;018506;EDP;Educational Psych
11AGEDBS;11AGEDANS;010227;Other Professional Education;0;007094;ELP;School and Society
11AGEDBS;11AGEDANS;010227;Other Professional Education;0;031514;ED;Classroom Assessment
11AGEDBS;11AGEDANS;010227;Other Professional Education;0;031515;ED;Class Assessment Learning Lab
11AGEDBS;11AGEDANS;010228;Teaching Content Courses;0;;;AES 201 or TDE 110
11AGEDBS;11AGEDANS;010228;Teaching Content Courses;0;;;Plant Science Elective
11AGEDBS;11AGEDANS;010228;Teaching Content Courses;0;;;SSC 200 and 201
11AGEDBS;11AGEDANS;010228;Teaching Content Courses;0;005667;EC;Fund of Econ
11AGEDBS;11AGEDANS;027576;Animal Science Concentration;0;000512;ANS;Introduction to Animal Science
11AGEDBS;11AGEDANS;027576;Animal Science Concentration;0;031064;ANS;Intro to Animal Science Lab
11AGEDBS;11AGEDANS;027576;Animal Science Concentration;0;;;Evaluation of Farm Animals
11AGEDBS;11AGEDANS;027576;Animal Science Concentration;0;;;ANS 225 or 230
11AGEDBS;11AGEDANS;027576;Animal Science Concentration;0;;;ANS 215 or GN 301
11AGEDBS;11AGEDANS;027576;Animal Science Concentration;0;;;Animal Science Elective
11AGEDBS;11AGEDANS;027576;Animal Science Concentration;0;;;ANS Restricted Elective
11AGEDBS;11AGEDANS;029906;General Education Program (GEP) Courses;0;008359;ENG;Acad Writing Rsch
11AGEDBS;11AGEDANS;029906;General Education Program (GEP) Courses;0;;;Humanities Elective
11AGEDBS;11AGEDANS;029906;General Education Program (GEP) Courses;0;011459;HI;The World Since 1750
11AGEDBS;11AGEDANS;029906;General Education Program (GEP) Courses;0;013594;MA;Calculus I
11AGEDBS;11AGEDANS;029906;General Education Program (GEP) Courses;0;013653;MA;Calculus II
11AGEDBS;11AGEDANS;029906;General Education Program (GEP) Courses;0;025006;GEP;GEP Fitness and Wellness
11AGEDBS;11AGEDANS;029906;General Education Program (GEP) Courses;0;025009;GEP;GEP Health & Exercise Studies
11AGEDBS;11AGEDANS;029906;General Education Program (GEP) Courses;0;032346;E;Engineering in the 21st Centur
11AGEDBS;11AGEDANS;029906;General Education Program (GEP) Courses;0;032442;BIO;Science of Dinosaurs
11AGEDBS;11AGEDANS;029906;General Education Program (GEP) Courses;0;002238;BIO;Bio Modern World
11AGEDBS;11AGEDANS;029906;General Education Program (GEP) Courses;0;011459;HI;The World Since 1750
11AGEDBS;11AGEDANS;029906;General Education Program (GEP) Courses;0;010078;FLS;HI School Spanish
11AGEDBS;11AGEDANS;027692;Free Electives;0;004339;CSC;Intro Comp - Java
11AGEDBS;11AGEDANS;027692;Free Electives;0;005161;E;Computing Environ
11AGEDBS;11AGEDHS;010382;Orientation;0;;;Orientation Courses
11AGEDBS;11AGEDHS;010383;Writing and Speaking;0;019869;COM;Public Speaking
11AGEDBS;11AGEDHS;010384;Sciences;0;000447;BIO;Intro Bio Ecol/Div
11AGEDBS;11AGEDHS;010384;Sciences;0;000449;BIO;Intro Bio Cell/Mol
11AGEDBS;11AGEDHS;010384;Sciences;0;003237;CH;Chem Molecular Sci
11AGEDBS;11AGEDHS;010384;Sciences;0;003266;CH;Gen Chem Lab
11AGEDBS;11AGEDHS;026022;Agricultural Education;0;000256;AEE;Intro to CTE
11AGEDBS;11AGEDHS;026022;Agricultural Education;0;000259;AEE;Intro Teach Agric
11AGEDBS;11AGEDHS;026022;Agricultural Education;0;000260;AEE;Comp Appl Tech AG
11AGEDBS;11AGEDHS;026022;Agricultural Education;0;000262;AEE;Adm Sup Studnt Org
11AGEDBS;11AGEDHS;026022;Agricultural Education;0;000265;AEE;Exper Learn in Agr
11AGEDBS;11AGEDHS;026022;Agricultural Education;0;031081;AEE;Teach Div Lrn in AED
11AGEDBS;11AGEDHS;026022;Agricultural Education;0;000269;AEE;Sum Progs Agri ED
11AGEDBS;11AGEDHS;026022;Agricultural Education;0;000272;AEE;Plan Agri ED Prog
11AGEDBS;11AGEDHS;026022;Agricultural Education;0;007140;AEE;Methods Teach Agri
11AGEDBS;11AGEDHS;026022;Agricultural Education;0;000274;AEE;Student Teach Agri
11AGEDBS;11AGEDHS;026022;Agricultural Education;0;032262;AEE;Seminar in Agri Education
11AGEDBS;11AGEDHS;010386;Other Professional Education;0;018506;EDP;Educational Psych
11AGEDBS;11AGEDHS;010386;Other Professional Education;0;007094;ELP;School and Society
11AGEDBS;11AGEDHS;010386;Other Professional Education;0;031514;ED;Classroom Assessment
11AGEDBS;11AGEDHS;010386;Other Professional Education;0;031515;ED;Class Assessment Learning Lab
11AGEDBS;11AGEDHS;010387;Teaching Content Courses;0;;;AES 201 or TDE 110
11AGEDBS;11AGEDHS;010387;Teaching Content Courses;0;000512;ANS;Introduction to Animal Science
11AGEDBS;11AGEDHS;010387;Teaching Content Courses;0;031064;ANS;Intro to Animal Science Lab
11AGEDBS;11AGEDHS;010387;Teaching Content Courses;0;;;SSC 200 and 201
11AGEDBS;11AGEDHS;010387;Teaching Content Courses;0;005667;EC;Fund of Econ
11AGEDBS;11AGEDHS;027713;Horticulture Science Concentra;0;012181;HS;The World of Horticulture
11AGEDBS;11AGEDHS;027713;Horticulture Science Concentra;0;;;HS 203 or HS 301
11AGEDBS;11AGEDHS;027713;Horticulture Science Concentra;0;;;CS 211 or HS 215
11AGEDBS;11AGEDHS;027713;Horticulture Science Concentra;0;;;HS 411 or 440
11AGEDBS;11AGEDHS;027713;Horticulture Science Concentra;0;;;HS 421 or 422 or 431
11AGEDBS;11AGEDHS;027713;Horticulture Science Concentra;0;;;Horticulture Science Elective
11AGEDBS;11AGEDHS;029907;General Education Program (GEP) Courses;0;008359;ENG;Acad Writing Rsch
11AGEDBS;11AGEDHS;029907;General Education Program (GEP) Courses;0;;;Humanities Elective
11AGEDBS;11AGEDHS;029907;General Education Program (GEP) Courses;0;011459;HI;The World Since 1750
11AGEDBS;11AGEDHS;029907;General Education Program (GEP) Courses;0;013594;MA;Calculus I
11AGEDBS;11AGEDHS;029907;General Education Program (GEP) Courses;0;013653;MA;Calculus II
11AGEDBS;11AGEDHS;029907;General Education Program (GEP) Courses;0;025006;GEP;GEP Fitness and Wellness
11AGEDBS;11AGEDHS;029907;General Education Program (GEP) Courses;0;025009;GEP;GEP Health & Exercise Studies
11AGEDBS;11AGEDHS;029907;General Education Program (GEP) Courses;0;032346;E;Engineering in the 21st Centur
11AGEDBS;11AGEDHS;029907;General Education Program (GEP) Courses;0;032442;BIO;Science of Dinosaurs
11AGEDBS;11AGEDHS;029907;General Education Program (GEP) Courses;0;002238;BIO;Bio Modern World
11AGEDBS;11AGEDHS;029907;General Education Program (GEP) Courses;0;011459;HI;The World Since 1750
11AGEDBS;11AGEDHS;029907;General Education Program (GEP) Courses;0;010078;FLS;HI School Spanish
11AGEDBS;11AGEDHS;027714;Free Electives;0;004339;CSC;Intro Comp - Java
11AGEDBS;11AGEDHS;027714;Free Electives;0;005161;E;Computing Environ
11AGEDBS;11AGEDHS;027714;Free Electives;0;004362;CSC;SW Development Fundamentals
11AGEDBS;11AGEDNRS;010532;Orientation;0;;;Orientation Courses
11AGEDBS;11AGEDNRS;010533;Writing and Speaking;0;019869;COM;Public Speaking
11AGEDBS;11AGEDNRS;010534;Sciences;0;000447;BIO;Intro Bio Ecol/Div
11AGEDBS;11AGEDNRS;010534;Sciences;0;000449;BIO;Intro Bio Cell/Mol
11AGEDBS;11AGEDNRS;010534;Sciences;0;003237;CH;Chem Molecular Sci
11AGEDBS;11AGEDNRS;010534;Sciences;0;003266;CH;Gen Chem Lab
11AGEDBS;11AGEDNRS;026023;Agricultural Education;0;000256;AEE;Intro to CTE
11AGEDBS;11AGEDNRS;026023;Agricultural Education;0;000259;AEE;Intro Teach Agric
11AGEDBS;11AGEDNRS;026023;Agricultural Education;0;000260;AEE;Comp Appl Tech AG
11AGEDBS;11AGEDNRS;026023;Agricultural Education;0;000262;AEE;Adm Sup Studnt Org
11AGEDBS;11AGEDNRS;026023;Agricultural Education;0;000265;AEE;Exper Learn in Agr
11AGEDBS;11AGEDNRS;026023;Agricultural Education;0;031081;AEE;Teach Div Lrn in AED
11AGEDBS;11AGEDNRS;026023;Agricultural Education;0;000269;AEE;Sum Progs Agri ED
11AGEDBS;11AGEDNRS;026023;Agricultural Education;0;000272;AEE;Plan Agri ED Prog
11AGEDBS;11AGEDNRS;026023;Agricultural Education;0;007140;AEE;Methods Teach Agri
11AGEDBS;11AGEDNRS;026023;Agricultural Education;0;000274;AEE;Student Teach Agri
11AGEDBS;11AGEDNRS;026023;Agricultural Education;0;032262;AEE;Seminar in Agri Education
11AGEDBS;11AGEDNRS;010536;Other Professional Education;0;018506;EDP;Educational Psych
11AGEDBS;11AGEDNRS;010536;Other Professional Education;0;007094;ELP;School and Society
11AGEDBS;11AGEDNRS;010536;Other Professional Education;0;031514;ED;Classroom Assessment
11AGEDBS;11AGEDNRS;010536;Other Professional Education;0;031515;ED;Class Assessment Learning Lab
11AGEDBS;11AGEDNRS;029492;Teaching Content Courses;0;;;AES 201 or TDE 110
11AGEDBS;11AGEDNRS;029492;Teaching Content Courses;0;000512;ANS;Introduction to Animal Science
11AGEDBS;11AGEDNRS;029492;Teaching Content Courses;0;031064;ANS;Intro to Animal Science Lab
11AGEDBS;11AGEDNRS;029492;Teaching Content Courses;0;005667;EC;Fund of Econ
11AGEDBS;11AGEDNRS;029491;Natural Resources Concentratio;0;001150;ARE;Resource Envi Econ
11AGEDBS;11AGEDNRS;029491;Natural Resources Concentratio;0;004115;CS;Intro Agroecology
11AGEDBS;11AGEDNRS;029491;Natural Resources Concentratio;0;010232;FOR;Intro Forest Sci
11AGEDBS;11AGEDNRS;029491;Natural Resources Concentratio;0;010229;FW;Conserve of Nat Resources
11AGEDBS;11AGEDNRS;029491;Natural Resources Concentratio;0;010796;FW;Wildlife Managemen
11AGEDBS;11AGEDNRS;029491;Natural Resources Concentratio;0;020085;SSC;Land and Life
11AGEDBS;11AGEDNRS;029491;Natural Resources Concentratio;0;;;SSC 200 and 201
11AGEDBS;11AGEDNRS;029491;Natural Resources Concentratio;0;;;Agriculture Elective
11AGEDBS;11AGEDNRS;029908;General Education Program (GEP) Courses;0;008359;ENG;Acad Writing Rsch
11AGEDBS;11AGEDNRS;029908;General Education Program (GEP) Courses;0;;;Humanities Elective
11AGEDBS;11AGEDNRS;029908;General Education Program (GEP) Courses;0;011459;HI;The World Since 1750
11AGEDBS;11AGEDNRS;029908;General Education Program (GEP) Courses;0;013594;MA;Calculus I
11AGEDBS;11AGEDNRS;029908;General Education Program (GEP) Courses;0;013653;MA;Calculus II
11AGEDBS;11AGEDNRS;029908;General Education Program (GEP) Courses;0;025006;GEP;GEP Fitness and Wellness
11AGEDBS;11AGEDNRS;029908;General Education Program (GEP) Courses;0;025009;GEP;GEP Health & Exercise Studies
11AGEDBS;11AGEDNRS;029908;General Education Program (GEP) Courses;0;002238;BIO;Bio Modern World
11AGEDBS;11AGEDNRS;029908;General Education Program (GEP) Courses;0;011459;HI;The World Since 1750
11AGEDBS;11AGEDNRS;029908;General Education Program (GEP) Courses;0;010078;FLS;HI School Spanish
11AGEDBS;11AGEDNRS;010539;Free Electives;0;004339;CSC;Intro Comp - Java
11AGEDBS;11AGEDNRS;010539;Free Electives;0;032346;E;Engineering in the 21st Centur
11AGEDBS;11AGEDPSC;010291;Orientation;0;;;Orientation Courses
11AGEDBS;11AGEDPSC;010292;Writing and Speaking;0;019869;COM;Public Speaking
11AGEDBS;11AGEDPSC;010293;Sciences;0;000447;BIO;Intro Bio Ecol/Div
11AGEDBS;11AGEDPSC;010293;Sciences;0;000449;BIO;Intro Bio Cell/Mol
11AGEDBS;11AGEDPSC;010293;Sciences;0;003237;CH;Chem Molecular Sci
11AGEDBS;11AGEDPSC;010293;Sciences;0;003266;CH;Gen Chem Lab
11AGEDBS;11AGEDPSC;026024;Agricultural Education;0;000256;AEE;Intro to CTE
11AGEDBS;11AGEDPSC;026024;Agricultural Education;0;000259;AEE;Intro Teach Agric
11AGEDBS;11AGEDPSC;026024;Agricultural Education;0;000260;AEE;Comp Appl Tech AG
11AGEDBS;11AGEDPSC;026024;Agricultural Education;0;000262;AEE;Adm Sup Studnt Org
11AGEDBS;11AGEDPSC;026024;Agricultural Education;0;000265;AEE;Exper Learn in Agr
11AGEDBS;11AGEDPSC;026024;Agricultural Education;0;031081;AEE;Teach Div Lrn in AED
11AGEDBS;11AGEDPSC;026024;Agricultural Education;0;000269;AEE;Sum Progs Agri ED
11AGEDBS;11AGEDPSC;026024;Agricultural Education;0;000272;AEE;Plan Agri ED Prog
11AGEDBS;11AGEDPSC;026024;Agricultural Education;0;007140;AEE;Methods Teach Agri
11AGEDBS;11AGEDPSC;026024;Agricultural Education;0;000274;AEE;Student Teach Agri
11AGEDBS;11AGEDPSC;026024;Agricultural Education;0;032262;AEE;Seminar in Agri Education
11AGEDBS;11AGEDPSC;010295;Other Professional Education;0;007094;ELP;School and Society
11AGEDBS;11AGEDPSC;010295;Other Professional Education;0;018506;EDP;Educational Psych
11AGEDBS;11AGEDPSC;010295;Other Professional Education;0;031514;ED;Classroom Assessment
11AGEDBS;11AGEDPSC;010295;Other Professional Education;0;031515;ED;Class Assessment Learning Lab
11AGEDBS;11AGEDPSC;025333;Teaching Content Courses;0;;;AES 201 or TDE 110
11AGEDBS;11AGEDPSC;025333;Teaching Content Courses;0;;;Plant Science Elective
11AGEDBS;11AGEDPSC;025333;Teaching Content Courses;0;020087;SSC;Soil Science
11AGEDBS;11AGEDPSC;025333;Teaching Content Courses;0;031459;SSC;Soil Science Laboratory
11AGEDBS;11AGEDPSC;025333;Teaching Content Courses;0;000512;ANS;Introduction to Animal Science
11AGEDBS;11AGEDPSC;025333;Teaching Content Courses;0;031064;ANS;Intro to Animal Science Lab
11AGEDBS;11AGEDPSC;025333;Teaching Content Courses;0;005667;EC;Fund of Econ
11AGEDBS;11AGEDPSC;025330;Poultry Science Concentration;0;017523;PO;Poultry Sci & Prod
11AGEDBS;11AGEDPSC;025330;Poultry Science Concentration;0;031662;PO;Poultry Sci and Prod Lab
11AGEDBS;11AGEDPSC;025330;Poultry Science Concentration;0;017527;PO;Poultry Seminar
